,Facebook Id,text,label
46676,1681786142107330,"I can say that 85% of civil servants cannot access and use a personal computer and few might own personal emails. You can also be surprised that less than 10% can type a 20 page document in 2 hours. Now when a whole ministry of education say that ICT must be optional then it symbolizes a country in a criss or people who are trying to resist change, probably strategically weak at adjusting development scenarios. Additionally, come to this concept that indigenous languages are optional, this also indicates that we are being led by aliens who have nothing to lose in the need to preserve African heritages, customs and traditions. Our people are fooled to master foreign languages of which one requires a Visa to go to where they originated from. Just imagine that even the British embasy had to flee to a far destination. My speaking and writing of the English language must not come at the expense of a mother language and it doesn't matter which language as long as it's an indigenous one within Africa. Lastly, just imagine those parents who severely punish their little ones for speaking vanarcular in the house and these are the people we need to convince that our endogeneous knowledge, local languages are superior or equal to those of our colonizers. The time is now to resist any foreign witchcraft. How on earth one makes Chinese and swahili mandatory but ignore Luganda one of the most popular languages in the region?",
46696,169252986456497,Members of the People Power Movement and the National Unity Platform political party are considering the formation of an opposition alliance which will enable them to work together with other political parties #NTVNews,
46702,1486116641609917,‘He shifted my pant & pushed it inside’ – Rape victim shares her encounter after a Police officer raped her (WATCH VIDEO),
46713,105583497196,Covid-19 lockdown: Traffic mess bites businesses hard https://bit.ly/3eXoPHd:=:https://www.monitor.co.ug/SpecialReports/Nansana-Covid19-lockdown-Traffic-mess-businesses-hard-/688342-5598918-rn7evsz/index.html #MonitorUpdates,
46734,129941485127407,Sente,
46737,169252986456497,Police have on Saturday evening conducted a search in a mini-van that belongs to the five comedians (#Bizonto) whose skit made rounds on social media #NTVNews,
46755,1681786142107330,UGANDA ZAABU...!!!!! 👇 > https://youtu.be/MtEi8LRuEYg < 👇👇,
46771,105583497196,Wondering how often to replace your car's engine oil? The expert advises... https://bit.ly/2Y3mMLl:=:https://www.monitor.co.ug/Business/Auto/How-often-should-I-replace-engine-oil-/688614-5571340-pbivsbz/index.html #MonitorUpdates,
46772,169252986456497,"The EU Mission in Uganda says the envisaged leasing of Bungoma forest for sugar production and the alleged giveaway of Murchison falls national park for the development of a power dam, could dampen tourism sector growth #NTVNews",
46777,274577061337,Singa Zanie Brown abadde munnabyabufuzi asaana ministry ki ? https://bit.ly/2DIpn6Y,
46778,1486116641609917,Type Amen 🙏 🙏 🙏. And remember to like the page,
46781,1681786142107330,The Way,
46793,274577061337,President Museveni stop tribalism Ugandans address this issue instead of arresting and intimidating Ugandans,
46795,274577061337,GEN JIM KATUGUGU MUHWEZI OMUBBI:,
46807,129941485127407,Sente,
46810,1486116641609917,Engagement with the communities talk which you need to hear now as a peace rebel and a yogi from Uganda 🇺🇬. #yogateacher #peacerevolution #peacemaker #peacerebel #travelling,
46858,274577061337,Some people are smart in wat they plan😇😇😇😇😇😇😇😇😇😇😇😙😙😙😙,
46859,274577061337,Think about it.,
46878,1681786142107330,Ugandans,
46881,129941485127407,Banange katinbuki,
46896,274577061337,"#COVID19: #Rwanda govt. announces plans to clear arrears to domestic suppliers, support hard-hit businesses Rwanda government has unveiled plans to shore up economic resilience by clearing arrears to domestic suppliers, enabling the private sector to continue to invest, pay taxes and repay loans. Through an approved Economic Recovery Fund, the government will .....read more.... http://newz.ug/covid-19-rwanda-govt-announces-plans-to-clear-arrears-to-domestic-suppliers-support-hard-hit-businesses/",
46915,274577061337,This episode 7 season 2 in #ugandaisamovie was so exciting guys come see this,
46923,169252986456497,Omuzannyi wa badminton Brian Kasirye azzemu okutendekebwa nga yetegekera okugenda e Denmark okuzannyira ensimbi #NTVNews,
46946,169252986456497,Abavuzi ba Takisi e Busia bategeezezza nga bwebagenda okuddamu okukola olwempaka singa omwezi guno guggwako nga gavumenti teriiko kyenyeze #NTVNews,
46953,1681786142107330,Save your relationship or marriage with Pr. Peter and Janat Kyambadde,
46957,169252986456497,Poliisi mu disitulikiti ye Mubende ekutte ssentebe we gombolola ye Butoloogo Mukiza Rauben Mutabaazi ku bigambibwa nti yakubye omusirikale wa UPDF namumenya omukono lwankaayana ku ttaka #NTVNews,
46966,169252986456497,"Nga ebula mbale tutuuke ku matikkira g’omutanda, Bannassingo bakedde kwetaba mukusimba emiti nga ekimu kubikujjuko ebyokukuza olunaku luno #NTVNews",
46973,274577061337,It's worthy seeing and listened to...,
46976,274577061337,Share,
46977,1681786142107330,Share,
46978,169252986456497,Abali ku ddimu ly'okulwanyisa enzige nga bayambibwako amaggye ga UPDF bagumbye e Moroto mu Karamoja okufuyira enzige ezazzeemu okuzinda ekitundu kino #NTVNews,
46984,1681786142107330,Abatembuzi na Bachwezi mwerimba. Buganda Okwetongola GWE Mulamwa Tewali kuzikiza mpaka nga Buganda effunye obwetwaaze bwayo. #BugandaReferandum2022 #BugandaOkwetongolaGweMulamwa #ExposeGenocideInBuganda #BugandaCrisis www.bagandaforindependence.com,
46990,169252986456497,Abakola ku nsonga z'abaana mu disitulikiti ye Kyegegwa ne Kiryandongo balaze obweraliikirivu olw'omuwendo gw'abaana abafuna embuto nga tebanetuuka #NTVNews,
47004,169252986456497,Minisitule y'ekikula ky'abantu eriko abaana 15 beddizza bannyabwe oluvannyuma lw'ebbanga kumpi lya mwaka nga ba babaawuuddeko #NTVNews,
47022,169252986456497,Poliisi esibye eyaza amakka kwosa ne motooka za bakazanyirizzi abeeyita #bizonto abaakwatiddwa olunaku lw'eggulo ku bigambibwa nti baafulumizza obubaka obwawulayawula mu bantu #NTVNews,
47025,274577061337,All Africans need to know Bill Gates's eveil plans,
47036,1486116641609917,Wooww LOOK .. .. baby what a big surprise lyrics - Look ... Look ... Look ... Was it like the movies? Camaro vs Police Cars After Game Stop Robbery in Houston #amazingvideos,
47037,169252986456497,Aba National Unity Platform bajja n’omukago okugatta abavuganya gav’t #NTVNews,
47075,274577061337,"For many years we've been hearing how Mafias will be bringing down Museveni's regime but nothing has happened. I think to some extent some of these things are imaginery (delusion at play). I don't see anything wrong with General Muhoozi's tweet. Is supporting Babu a crime and how is this related to sijuyi attacking Muhammad Nsereko? Like any other person, Muhoozi is free to support a candidate of his choice.",
47077,1681786142107330,"For many years we've been hearing how Mafias will be bringing down Museveni's regime but nothing has happened. I think to some extent some of these things are imaginery (delusion at play). I don't see anything wrong with General Muhoozi's tweet. Is supporting Babu a crime and how is this related to sijuyi attacking Muhammad Nsereko? Like any other person, Muhoozi is free to support a candidate of his choice.",
47081,274577061337,"TUMUSIME MUTEBELLY'S SON, LIKE FATHER, LIKE SON.",
47088,1681786142107330,Drop FB pages we grow together. A like for Afrika Daily is a like for your page. Let's start!,
47095,105583497196,"“When things get tough I always look back to where I have come from... I have learnt to work hard and develop a positive mind towards everything,"" Hadijja Kigozi says of her experience in Dubai. https://bit.ly/2WBlyaq:=:https://www.monitor.co.ug/Magazines/PeoplePower/From-a-cleaner-Kigozi-now-tells-stories-those-kyeyo/689844-5595522-a5xuxf/index.html #MonitorUpdates",
47101,274577061337,"POOR PALESTINIANS, ABANDONED BY FELLOW MUSLIMS, LEFT TO THE MERCY OF JEWISH TERRORISTS.",
47143,274577061337,"LITTLE CHARLEY, THE INSPIRATION FOR CONQUERING ADVERSITY.",
47144,129941485127407,Read Eddy Kenzo's Heartfelt Message To Government of Uganda and Fans as He Goes in Mandatory 14 Days Quarantine.,
47174,274577061337,"If that was the method of how this regime wanted to eliminate those who oppose it, ayaaaaaa you would not have survived the Arua incident. All of u you wakina KB, Nambooze and others would have been put out action long time ago. What threat can a small person like poor Rita Nabukenya or any other person for that matter pose to this regime? Seriously, there are better things you guys can do rather than wasting your time trying to make Museveni look what you want him to be. The day Museveni will do this will not last in power for a month. Let me plainly tell you this Bobi Wine. Even you ndugu Robert Kyagulanyi, sijuyi KB or any other person in the opposition, have never posed any kind of threat to this regime. The only people who actually did so were Alice Lakwena, Kony and to some extent the ADF rebels. All you guys can afford to do is to make noise nothing more or less.",
47175,1681786142107330,"If that was the method of how this regime wanted to eliminate those who oppose it, ayaaaaaa you would not have survived the Arua incident. All of u you wakina KB, Nambooze and others would have been put out action long time ago. What threat can a small person like poor Rita Nabukenya or any other person for that matter pose to this regime? Seriously, there are better things you guys can do rather than wasting your time trying to make Museveni look what you want him to be. The day Museveni will do this will not last in power for a month. Let me plainly tell you this Bobi Wine. Even you ndugu Robert Kyagulanyi, sijuyi KB or any other person in the opposition, have never posed any kind of threat to this regime. The only people who actually did so were Alice Lakwena, Kony and to some extent the ADF rebels. All you guys can afford to do is to make noise nothing more or less.",
47188,1681786142107330,https://www.facebook.com/102616044852623/posts/124859492628278/?app=fbl,
47192,1681786142107330,"M7 MAN ROBERT KASULE SEBUNYA (WHO IS ALSO NANSANA MUNICIPALITY MP) UNDRESSES MZEE MOSES NKONGE KIBALAMA FROM WHOM BOBI WINE ACQUIRED HIS NEW PARTY. SEBUNYA SAYS KIBALAMA, A FORMER DRIVER TO PAULO MUWANGA, LIVES IN BUWAMBO IN HIS CONSTITUENCY & HAS BEEN ON STATE HOUSE PAYROLL SINCE 2004 WHEN GEN M7 FACILITATED HIM TO REGISTER THAT SAME PARTY HE HAS NOW SOLD TO BOBI WINE. SEBUNYA WAS SPEAKING DURING A RADIO PROGRAM THIS SATURDAY MORNING. SHOCKING DETAILS HERE https://mulengeranews.com/m7-man-says-state-house-been-funding-bobi-wines-new-party-boss-kibalama/",
47201,274577061337,Remind the godfather and his nrm folks...they have to be reminded... UGANDANS WAKE UP!!!,
47222,1681786142107330,SEMUJJU NGANDA SPILLS SECRETS. BUT WHO IS HE WORKING FOR? DETAILS HERE https://mulengeranews.com/nganda-on-capital-gang-ec-rwakojo-fired-for-blocking-musevenis-german-in-law-not-for-being-corrupt/,
47223,274577061337,"#Museveni asks the new Leadership Code Tribunal to help clean up the public service of #corrupt officials NRM chairman president Museveni has today sworn in the new Leadership Code Tribunal, asking the team to help clean up the public service of corrupt officials.",
47239,274577061337,Why do men fear classic ladies? is it because you are poor or lack of words? mutukwaneko basebbo https://bit.ly/2DIpn6Y,
47248,274577061337,"Hello, friends!",
47258,1681786142107330,Ohhh nantamegwa Nadia lidi5am page webare challenge ya Nkizudde... Walayi mwana gwe oyiina engeri jokyusamu eriiso....Nange Nkizudde.... Follow link to get the Song... https://youtu.be/ieP7c4BDiDY....@Nadi,
47306,1681786142107330,There comes chairman MAO,
47343,274577061337,WELCOME TO THE LEGAL JUNGLE OF PEOPLE POWER MISSION 2021 REVOLUTION: The Voice Of Change For The New Uganda - Make Uganda Great Again! VOTE BOBI WINE - VOTE NUP - VOTE FOR CHANGE.,
47396,1681786142107330,LINO ESSANYU LYAMWOOKI WA GGONJA. 🙏🙏 👇 > https://youtu.be/7shqDMFKeHI 👇👇👇,
47411,105583497196,"Standoff over rent in Kampala will cause bigger crisis, says sector player https://bit.ly/2OSe0M8:=:https://www.monitor.co.ug/Business/Finance/Standoff-rent-Kampala-bigger-crisis-Sentongo-Kacita/688608-5598992-seni19z/index.html #MonitorUpdates",
47435,206171742762494,Invite alert: Online Reading of The Nalubaale Review Literary The Nalubaale Literary Magazine https://facebook.com/events/s/nalubaale-review-online-readin/655083898428420/,
47449,169252986456497,"The Ministry of foreign affairs has rejected allegations that any of its officials are taking bribes to enable Ugandans returning home, get onto planes bound for Entebbe. #NTVNews",
47474,274577061337,Fine your level.,
47485,274577061337,"2021: the wining posters,not sure about the candidates wining",
