,Facebook Id,text,label
33011,274577061337,"#Magufuli bans WhatsApp, Facebook Protests & demonstration the new rules also make it possible for people to be prosecuted for what they write on a shared instant messaging platform, such as a WhatsApp group....read more.. http://newz.ug/magufuli-bans-whatsapp-facebook-protests-demonstration/",
33016,1681786142107330,https://www.facebook.com/mukisa.brenda.756/videos/1460860174100159/,
33018,129941485127407,Ec of uganda if it's taken to courts for gazetting color will pay 30bilion dollars to Egyptian who were the first historical starters of red color,
33032,129941485127407,Upc if it's taken to courts for gazetting color will pay 10bilion pounds to British,
33037,1681786142107330,health tips with Doctor Tendo,
33038,1486116641609917,https://www.facebook.com/274677256475989/posts/642707159672995/,
33039,1486116641609917,https://www.facebook.com/274677256475989/posts/642707159672995/,
33046,1486116641609917,https://www.facebook.com/274677256475989/posts/642684343008610/,
33068,1681786142107330,"Like this"" well done",
33076,1486116641609917,To join our telegram group follow this link👇👇👇👇👇👇 ,
33083,1681786142107330,The heads,
33101,1681786142107330,🇺🇬🇺🇬🇺🇬🇺🇬🇺🇬,
33117,169252986456497,OKUKWASISA EBIRAGIRO BY’AKALULU: Poliisi etaddewo akabinja akapya #NTVNews,
33120,169252986456497,OKUKWATIRA FDC BENDERA: Ennaku zongezeddwayo eri abaagala ekya pulezidenti #NTVNews,
33128,169252986456497,OKUBOOGA KW’ENNYANJA ALBERT: Obukama bwa Bunyoro ssibusanyufu n’enkola ya Gav’t #NTVNews,
33136,169252986456497,SSENTE Z’ABAAKOSEBWA COVID-19: Ez’abasomesa zongezeddwa okutuuka ku buwumbi 22 #NTVNews,
33171,1681786142107330,Support a brother... mukama yalimanya kyalikuwa... FOR AND MY COUNTRY🦢,
33172,1681786142107330,The end is scary. Anyone who has a weak heart shouldn't see ... lol,
33176,105583497196,Why children shouldn’t wear masks https://bit.ly/33k8El8:=:https://www.monitor.co.ug/Magazines/HealthLiving/-children-wear-masks-Covid19-public-places-breathing/689846-5603306-2ipvxlz/index.html #MonitorUpdates,
33191,105583497196,The trouble with too much salt https://bit.ly/2XlNVd9:=:https://www.monitor.co.ug/Magazines/HealthLiving/trouble-salt-water-mineral-balance-blood/689846-5603300-6s3r4fz/index.html #MonitorUpdates,
33192,274577061337,UPCs Scientific Delegates Election.,
33193,274577061337,Whatever is borrowed in the planting season is rewarded in the harvest season,
33196,274577061337,Old habbits Die hard. The GAVI Fund Ideology of good bribe and bad bribe.,
33199,274577061337,Real talk 😩,
33206,1681786142107330,FAZIR MAYANJA,
33217,105583497196,Roasted vs fried meat https://bit.ly/3fpcFHp:=:https://www.monitor.co.ug/Magazines/HealthLiving/Roasted-fried-meat-cancer-acrylamides-hydrocarbons/689846-5603316-219q10/index.html #MonitorUpdates,
33249,1681786142107330,GUNDI TOSUBWA JEZEBEL TUMUTWALA OBUGERE TEBULINYA,
33254,1681786142107330,Oyo yewaffe kati mbu bino simanyu stella mwanzi tetwagala kumanya,
33259,1681786142107330,come comment nze siyogelawo awo,
33268,169252986456497,In just under 10 years Uganda’s Parliament has expanded with over 150 members. On average each MP receives a monthly pay of 25 million shillings on top of other perks. #NTVNews,
33272,274577061337,NECK OF THE WOODS - Paul Lam-Kilama Oscar Mbaziira L.S. Guduza Khalid Muccadam Clay Ujanga Betty Segers,
33298,169252986456497,"City traders doing business in arcades under their umbrella, The New Generation traders Association say they are not happy about the arrest of their chairperson John Kabanda shortly after an incident with his landlord last week #NTVNews",
33321,1681786142107330,If you have never won our giveaway this for you!!! 1K Recharge Card To All The Winners. Do you Think You have a sharp clear eyes?? How Many Z Can You See Here? 2222222222222222222222222Z2222 22222222222Z222222222222222Z22 2222222222222222Z2222222222222 2222Z22222222222222Z2222222222 2222222222222Z2222222222222222 222Z22222222222222Z22222222222 22222222222Z222222 A Winner Will get a card Via your inbox ,
33324,1486116641609917,Blessed night am glad to be here thanks for the approval ,
33328,169252986456497,Uganda registers fifth COVID-19 death #NTVNews,
33329,1486116641609917,"#August is now Here; #TheSourceoftheNileRoadTrip isn't far. 29th - 30th August 2020; 2dahs and 1 night of fun, adventure, tour & chill out @ only 200k full board. You can now join our WhatsApp page by following the Link if your interested in joining us!!! https://chat.whatsapp.com/HRerBrjCSYl2WdpgLXUD51",
33353,274577061337,#M7MustGo,
33354,169252986456497,President Museveni has raised his presidential pledge to private school teachers from 2 billion to 22 billion shillings. #NTVNews,
33389,169252986456497,The Speaker of Parliament Rebecca Kadaga says the new counties come from a demand from the people. #NTVNews,
33411,1486116641609917,"Please come if your bed got down during quarantine exercises😁🤩😂🤣, This bed cant break😁🤩😂🤣",
33414,1681786142107330,"Like Gaddafi prophesized in 2011, Libya has evolved into a playground for foreign powers fighting for the control of oil. The fate of Libya’s people is increasingly hanging on a thread.",
33415,274577061337,"Like Gaddafi prophesized in 2011, Libya has evolved into a playground for foreign powers fighting for the control of oil. The fate of Libya’s people is increasingly hanging on a thread.",
33419,1681786142107330,Please come if your bed got down during quarantine exercises😁🤩😂🤣,
33424,1486116641609917,Casting metal knuckle dusters (lost foam method),
33434,169252986456497,"Kyadondo East Member of Parliament, Robert Kyagulanyi, who is also the presidential flag bearer for National Unity Platform today, unveiled five MPs who joined his new party. #NTVNews",
33462,1486116641609917,What's the cost of building a simple family house????,
33465,1681786142107330,"More about your stars,LIKE & share this page",
33470,1681786142107330,Snail is too dangerous,
33471,274577061337,"https://youtu.be/7vdEeo4e524 BUGANDA RISES FROM THE RUINS OF 1966 AS SABASAJJA RETURNS - PART 1 31 July 1993 is supposed to be a major turning point in the history of the ancient kingdom of Buganda. It is on this date that Buganda’s monarch, exiled for nearly a generation, returned to occupy the throne of his illustrious ancestors. For various political reasons, the events leading to this great day have been heavily edited over the years, so much so that the crucial roles played by various actors are hardly recognisable, especially to the Bazzukulu today.Even some of the songs that lauded Buganda’s renaissance in the early 90s have been “edited” to suit another purpose and video footage has suffered equally. Now, OwanaPaedia brings you the first part of the glorious 1993 coronation of Ronald Muwenda Mutebi II, with…just facts. #UgandanHistory #KabakaMutebi #Buganda #Owanapaedia Kindly subscribe to Owanapaedia youtube channel for more historical content. Thank you",
33472,274577061337,"#Covid19: #Kenya records 544 more cases; 13 death The Kenya Ministry of Health, said among dead is a nurse, Marian Awuor Adumbo, from Kisii Teaching and Referral Hospital.....read more... http://newz.ug/covid-19-kenya-records-544-more-cases-13-death/",
33475,1681786142107330,"https://youtu.be/7vdEeo4e524 BUGANDA RISES FROM THE RUINS OF 1966 AS SABASAJJA RETURNS - PART 1 31 July 1993 is supposed to be a major turning point in the history of the ancient kingdom of Buganda. It is on this date that Buganda’s monarch, exiled for nearly a generation, returned to occupy the throne of his illustrious ancestors. For various political reasons, the events leading to this great day have been heavily edited over the years, so much so that the crucial roles played by various actors are hardly recognisable, especially to the Bazzukulu today.Even some of the songs that lauded Buganda’s renaissance in the early 90s have been “edited” to suit another purpose and video footage has suffered equally. Now, OwanaPaedia brings you the first part of the glorious 1993 coronation of Ronald Muwenda Mutebi II, with…just facts. #UgandanHistory #KabakaMutebi #Buganda #Owanapaedia Kindly subscribe to Owanapaedia youtube channel for more historical content. Thank you",
33490,274577061337,https://youtu.be/v6SGKdgXYwQ,
33508,1486116641609917,"Isolation doesn't translate to an holiday. Your bills actually increase this period. You need a system that can generate income for you while at home or anywhere. How would you feel using this period to learn a high income skill,one you can utilise from the comfort of your home, This is not one of those get rich scheme This is learning to boss the Forex market like a pro, Grab this life changing opportunity as we will be starting this online forex training program on monday 20th of July, 2020 **We will break forex down so beginners can catch up **drop profitable calls **give out different strategies along with PDFs ",
33517,274577061337,"REMEMBERING FELA ANIKULAPO KUTI, THE BLACK PRESIDENT- RIP Fela died of an Aids-related illness TODAY in 1997, and it seems that every year since then his profile outside Africa has been steadily increasing. Barely a month goes by without new re-releases of his music. Fela’s music – or the Afrobeat genre that he founded – can be heard in lofts in fashionable Dalston in London or Williamsburg in New York, and current popular indie artists like Vampire Weekend, Franz Ferdinand and Damon Albarn have acknowledged a musical debt to him. Albarn has worked with Tony Allen, the original drummer in Fela’s Africa 70, who continues to release albums. Fela’s crossover to a mainstream Western audience was boosted by the musical Fela! which ran in London and Broadway in 2010. And now there’s a feature film – Finding Fela – directed by Academy Award-winner Alex Gibney, which is showing in a few cinemas in the US and rolls out in Europe and beyond in September. As a musician and social activist, he is increasingly being compared with Bob Marley. Since the early 1970s, Fela and his bands Africa 70 and, later, Egypt 80 built up an audience in Nigeria and elsewhere in Africa. People were drawn to the revolutionary politics of his music, with songs like ITT (International Thief Thief), which attacked multinational corporations and Zombie, which parodied the mindless military types who unquestioningly followed orders. In the course of his life he was arrested more than 100 times, imprisoned, tortured and humiliated. Like Bob Marley, he was a man of the people, with a strong political agenda. But it was as a musical revolutionary that he became a talismanic figure for fellow artists. In Gibney’s film, Paul McCartney recounts how he saw Fela’s band when recording Band on the Run at the EMI’s Lagos studio in 1972. “They were the best band I’ve ever seen live” he said. “When Kuti and his band eventually really began to play, after a long, crazy build-up, I couldn’t stop weeping with joy.” FELA was one of the greatest men ever to come out of Africa. He invented a new musical genre and lived life on his own terms, as depicted in an eponymous Broadway which has successfully toured the globe. Bafta-winning director Steve McQueen worked on a film about his life. Fela deserves the attention. He was a giant. Born into a well-to-do family who sent him to the UK to study medicine in 1958, he chose instead to enrol at the Trinity College of Music. After returning to Nigeria in the late 60s, he created Afrobeat, blending African rhythms with jazz and funk. Fela's lyrics were scathing denunciations of Nigeria's socioeconomic reality. He focused on corruption, abuse of power, mental emancipation from colonialism and the need for Nigerians to stand up for their rights. He complained that when a pauper is caught stealing, he is labelled a thief and promptly jailed. But when a minister pockets millions from state coffers, it's explained away with fancy-sounding words to bamboozle the uneducated, like ""mismanagement"" and ""inquiry"". Fela never minced his words when criticising the government, referring to corrupt VIPs by name and christening them ""vagabonds in power"". There were consequences: harassment, imprisonment, beatings. But Fela said this only made him ""stronger"". Audaciously, he declared his sizable compound in Lagos an independent country, “ Kalakuta Republic”, complete with its own constitution and a free health clinic. Kalakuta offered sanctuary to the homeless while students trooped in to take part in debates on Africa's future. Marijuana, a key part of Fela's diet, flowed freely. Kalakuta was a libertarian's dream and a dictator's nightmare. In 1977, a thousand soldiers invaded the micro-republic, beating, raping and killing many of its inhabitants before razing it to the ground. Fela was almost beaten to death while his 77-year-old mother was thrown out of an upstairs window. She died soon after. But this didn't break Fela. After recovering from his injuries, he married 27 women in a single ceremony – saying they were jobless after Kalakuta's destruction so he would take care of them. Fela's marital arrangements and sexual politics continue to draw criticism – the mass wedding was followed by a mass divorce 10 years later, and Kuti often dismissed Aids and contraceptive protection as ""un-African"" – but at the time many Nigerians were enthralled by Fela's defiance. He went on to establish a political party, continued to lambast the authorities and suffered beatings and imprisonment. In 1979 he ran for presidency, but the military torpedoed his candidacy. Fela also criticised his countrymen for what he saw as their exaggerated reverence for authority and cowardice. ""My people are scared of the air around them, they always have an excuse not to fight for freedom,"" he sang. When men live in a system that does not even try to camouflage its injustice, they react by becoming radical or (truncated)",
