,id,text,category,label
3326,6424,"The news about the unveiling by Bobi Wine of the People Power Movement's political wing - The National Unity Platform (NUP) goes global. It is being carried far and wide by the likes of CNN, The UK Guardian, Bloomberg news, etc.. Despot Yoweri Museveni and his tired, stale and tasteless NRM Party must be watching all this with deep envy and disgust. Not just Ugandans, but the whole world out there, are beginning to see the approaching democratic transformation of Uganda as inevitable. The excesses of Yoweri Museveni's 34 years of corrupt, brutal and repressive rule may be coming to an end sooner than anyone envisaged. This time round, not even the most horrific and inhumane repression and suppression of Uganda's pro-democracy forces will save Museveni's much hated Dictatorship. The savage and barbaric treatment of innocent Ugandan civilians, which is set to increase in the run-up to the 2021 election is the last kick of a dying horse. The Struggle Continues",Organic,
3327,6425,"The news about the unveiling by Bobi Wine of the People Power Movement's political wing - The National Unity Platform (NUP) goes global. It is being carried far and wide by the likes of CNN, The UK Guardian, Bloomberg news, etc.. Despot Yoweri Museveni and his tired, stale and tasteless NRM Party must be watching all this with deep envy and disgust. Not just Ugandans, but the whole world out there, are beginning to see the approaching democratic transformation of Uganda as inevitable. The excesses of Yoweri Museveni's 34 years of corrupt, brutal and repressive rule may be coming to an end sooner than anyone envisaged. This time round, not even the most horrific and inhumane repression and suppression of Uganda's pro-democracy forces will save Museveni's much hated Dictatorship. The savage and barbaric treatment of innocent Ugandan civilians, which is set to increase in the run-up to the 2021 election is the last kick of a dying horse. The Struggle Continues",Organic,
3328,6426,"The news about the unveiling by Bobi Wine of the People Power Movement's political wing - The National Unity Platform (NUP) goes global. It is being carried far and wide by the likes of CNN, The UK Guardian, Bloomberg news, etc.. Despot Yoweri Museveni and his tired, stale and tasteless NRM Party must be watching all this with deep envy and disgust. Not just Ugandans, but the whole world out there, are beginning to see the approaching democratic transformation of Uganda as inevitable. The excesses of Yoweri Museveni's 34 years of corrupt, brutal and repressive rule may be coming to an end sooner than anyone envisaged. This time round, not even the most horrific and inhumane repression and suppression of Uganda's pro-democracy forces will save Museveni's much hated Dictatorship. The savage and barbaric treatment of innocent Ugandan civilians, which is set to increase in the run-up to the 2021 election is the last kick of a dying horse. The Struggle Continues",Organic,
3329,6427,"The news about the unveiling by Bobi Wine of the People Power Movement's political wing - The National Unity Platform (NUP) goes global. It is being carried far and wide by the likes of CNN, The UK Guardian, Bloomberg news, etc.. Despot Yoweri Museveni and his tired, stale and tasteless NRM Party must be watching all this with deep envy and disgust. Not just Ugandans, but the whole world out there, are beginning to see the approaching democratic transformation of Uganda as inevitable. The excesses of Yoweri Museveni's 34 years of corrupt, brutal and repressive rule may be coming to an end sooner than anyone envisaged. This time round, not even the most horrific and inhumane repression and suppression of Uganda's pro-democracy forces will save Museveni's much hated Dictatorship. The savage and barbaric treatment of innocent Ugandan civilians, which is set to increase in the run-up to the 2021 election is the last kick of a dying horse. The Struggle Continues",Organic,
3330,6428,The State Minister for Lands Persis Namuganza has picked nomination forms to challenge Speaker of Parliament Rebecca Kadaga as the second National Vice Chairperson (female) of the ruling National Resistance Movement. #NTVNews,Editorial,
3331,6429,"The state minister for Primary Healthcare, Joyce Moriku Kaducu said that the MPs don’t need to worry as the said case is receiving treatment and was actually getting better",Organic,
3332,6495,Aba boda beekengedde eky’okuwandiika ebikwata ku basaabaze #NTVNews,Editorial,
3333,6430,"The state minister for Primary Healthcare, Joyce Moriku Kaducu said that the MPs don’t need to worry as the said case is receiving treatment and was actually getting better",Organic,
3334,6431,KAIHURA BACK,Organic,
3335,6432,"The state minister for Primary Healthcare, Joyce Moriku Kaducu said that the MPs don’t need to worry as the said case is receiving treatment and was actually getting better",Organic,
3336,6433,Mujooga by Felista,Organic,
3337,6434,Live with KATESHA,Organic,
3338,6435,Salon operators have finally resumed business following President Museveni's further easing of restrictions that had been in place for four months. #NTVNews,Editorial,
3339,6436,"This is a revolutionary turning point, gone are the times where we are used and dumped.",Organic,
3340,6437,KAYIBANDA AND KATAHA IN BED,Organic,
3341,6438,"The Inspector general of government has confirmed that they are investigating 8 senior officers of the electoral commission on at least four counts of illicit enrichment, corruption, flouting of procurement procedures and abuse of office. #NTVNews",Editorial,
3342,6439,What Is the Media Willing to Hide to Get You to Vote for Their Candidate? Rare Footage of FDR Walking With Leg Braces,Organic,
3343,6440,"Liverpool, #Mauritius sign 03 year #tourism deal The three-year deal designates the African island nation’s travel body as the Premier League club’s official tourism and economic development partner... http://newz.ug/liverpool-mauritius-sign-03-year-tourism-deal/",Organic,
3344,6441,"Four months after their buildings were shut due to the nationwide lockdown, some traders are still unable to get into their workplaces due to rental arrears. #NTVNews",Editorial,
3345,6442,It's just a discussion guys.,Organic,
3346,6443,"The announcement that Boda Boda operators will be allowed to carry passengers from the 27th of July was welcomed by the thousands however, the strict SOPs that Boda Boda operators are expected to follow have raised concerns. #NTVNews",Editorial,
3347,6444,omg .. seriously - Watch the end ...Wow ... Suspect Hits 100MPH on Surface Streets Before Foot Pursuit #amazingvideos,Organic,
3348,6445,The Uganda Police Force has warned Boda Boda operators against flouting lockdown restrictions ahead of 27th July. #NTVNews,Editorial,
3349,6446,Follow the launch of the report naming BEST and WORST MPs here. https://www.facebook.com/BukeddeTV/videos/710239026497751/,Organic,
3350,6447,Mwasuze Mutya | Facing Challenges in Life,Organic,
3351,6448,"People Power movement's leader and Kyadondo East Member of Parliament, Robert Kyagulanyi has opted to run under a registered political party, the National Unity Platform. #NTVNews",Editorial,
3352,6449,I thought he would automatically get NUP ticket What went wrong,Organic,
3353,6450,Poverty is bad RIP Why is happening in 2020 💔😭😭 To as many that will type RIP and share to groups you shall not die when your meant to celebrate in Jesus name Please share this post for govt to help Watch video and read more below,Organic,
3354,6451,"Zambia’s Parliament has been forced to adjourn after a legislator, Mr Rogers Mwewa, recently died from coronavirus https://bit.ly/30G3NrA:=:https://www.monitor.co.ug/News/World/Zambian-Parliament-forced-adjourn-Covid-19-kills-MP/688340-5597762-11o5ywrz/index.html #MonitorUpdates",Editorial,
3355,6452,"#Coronavirus: 15 #Investment deals valued at $3.79 bn earmarked to address #COVID19 impacts in #Africa Four projects sponsors were invited to pitch their deals to over 100 investors present at the meeting. These include a Dairy processing project, a vaccine manufacturing plant, a cotton manufacturing project and a proprietary telemedicine platform.....read more... http://newz.ug/coronavirus-15-investment-deals-valued-at-3-79-bn-earmarked-to-address-covid-19-impacts-in-africa/",Organic,
3356,6453,Bad black avudde mu Burayani kwaiti🙆‍♂️,Organic,
3357,6454,Artificial teeth and correction of teeth malalignments is our specialty,Organic,
3358,6455,https://www.facebook.com/102616044852623/posts/124859492628278/?app=fbl,Organic,
3359,6456,Ug is fun😂😂😂,Organic,
3360,6457,Jobless and desperate: The post-lockdown reality for many https://bit.ly/3fSn8MP:=:https://www.monitor.co.ug/News/National/Jobless-and-desperate-The-post-lockdown-reality-many/688334-5597732-4bsh9wz/index.html #MonitorUpdates,Editorial,
3361,6458,Liverpool manager Jurgen Klopp said having the opportunity to lift the Premier League trophy at Anfield meant the world to him despite having to do so in an empty stadium with fans shut out due to coronavirus https://bit.ly/3eQ0nYf:=:https://www.monitor.co.ug/Sports/Soccer/Klopp-delighted-trophy-lift-Liverpool-hit-Chelsea-for-five/690266-5597726-na74rj/index.html #MonitorUpdates,Editorial,
3362,6459,Aba boda beekengedde eky’okuwandiika ebikwata ku basaabaze #NTVNews,Editorial,
3363,6460,Eyabadde tatambula eggulo agguddwako emisango #NTVNews,Editorial,
3364,6461,Wooww God is so Wonderful .. ..unexpected results omg Look ... Suspect Hits 100MPH on Surface Streets Before Foot Pursuit #amazingvideos,Organic,
3365,6496,#LikePage,Organic,
3366,6462,Battle for 2021 Kampala mayoral race takes shape https://bit.ly/2CTWh4n:=:https://www.monitor.co.ug/Elections/Battle-2021-Kampala-mayoral-race-takes-shape/2787154-5597630-l5d5pqz/index.html #MonitorUpdates,Editorial,
3367,6463,Wulira abantu kye balowooza ku National Unity Platform #NTVNews,Editorial,
3368,6464,Whatsapp on 0754415271,Organic,
3369,6465,#ROCK,Organic,
3370,6466,https://youtu.be/KpipLd3j6bc,Organic,
3371,6467,https://www.youtube.com/playlist?list=PLMqG1kLE8wHbi-b8eXyFVdIXL726YqmM4,Organic,
3372,6468,OMUGGALO KU SALUUNI: Laba emboozi ya Julius Male eyazibuse amaaso #NTVNews,Editorial,
3373,6469,Be Informed.Stay Informed.Your Opinion Matters. Only in Northern Era News(NEN),Organic,
3374,6470,Who are the other Contenders against the LoP Betty Aol?,Organic,
3375,6471,I wear for everyday at home which is good support for my back and breast. Very comfortable and versatile.,Organic,
3376,6472,What to do when a tenant disappears https://bit.ly/3eQTyWz:=:https://www.monitor.co.ug/Magazines/HomesandProperty/What-do-when-a-tenant-disappears/689858-5597490-vp3295z/index.html #MonitorUpdates,Editorial,
3377,6473,"Step up ambulance, emergency services https://zionly.io/NSqeD8L:=:https://www.monitor.co.ug/OpEd/Editorial/Step-up-ambulance--emergency-services/689360-5597282-pdned6z/index.html #MonitorUpdates",Editorial,
3378,6474,"The Ministry of Health is investigating reports that a 34-year-old female has died at a Clinic in Mbale. At the time of her death, she presented with COVID-19 related symptoms #NTVNews",Editorial,
3379,6475,"""I kindly ask that the media and public give us the compassion and empathy that is needed so that we can get through this"" Kim Kardashian Statement on Kanye",Organic,
3380,6476,One positive development of COVID - 19 is the video conferencing facilities.,Organic,
3381,6477,THE POWER OF THE COLOMBIAN DRUGS CARTELS NOW REACH AS FAR AS UGANDA. THEY HAVE MANY NRA HONCHOS AND ENTEBBE AIRPORT EXECUTIVES ON THEIR PAYROLL. Teddy Ayo John Ojok-Akona Okello Lucima Opot KaIcaka William Ekinu Norman Lakayana Julius Peter Moto William Okidi Peter Odongo,Organic,
3382,6478,"The strict standard operating procedures that Boda boda operators are expected to follow, especially the requirement to record the names and contact data of all passengers, have raised some concerns #NTVNews",Editorial,
3383,6479,Dirtiest places in our homes https://bit.ly/3fRTg33:=:https://www.monitor.co.ug/Magazines/HomesandProperty/Dirtiest-places-our-homes/689858-5597548-122ykqyz/index.html #MonitorUpdates,Editorial,
3384,6480,The State Minister for Lands Persis Namuganza has picked nomination forms to challenge Speaker of Parliament Rebecca Kadaga as the second National Vice Chairperson of the NRM #NTVNews,Editorial,
3385,6481,Red devils praying for a miracle😈👿😇🔥💦,Organic,
3386,6482,Citizens need role in tallying votes https://zionly.io/x3ELzuT:=:https://www.monitor.co.ug/OpEd/Commentary/Citizens-need-role-in-tallying-votes/689364-5597262-aapkmz/index.html #MonitorUpdates,Editorial,
3387,6483,"The Inspector general of government has confirmed that they are investigating 8 senior officers from the electoral commission on at least four counts of illicit enrichment, corruption, flouting of procurement procedures and abuse of office #NTVNews",Editorial,
3388,6484,Some morons in Uganda still think that Covid is a myth🤔😐,Organic,
3389,6485,"⚽ #ManUtd have climbed into third place But can they stay there, with one game to go? #Chelsea, who play against champions #Liverpool tonight, will have a say in that. #VisionSports 👇🏽 https://newvisionapp.page.link/qd2H78gB9KmYqf6N6:=:https://newvisionapp.com/1738",Editorial,
3390,6486,"The People Power Movement has resolved not to field an independent candidate for the 2021 presidential elections. Robert Kyagulanyi has opted to run under a registered political party, the National Unity Platform #NTVNews",Editorial,
3391,6487,Right steamer to prepare your nutritious foods https://bit.ly/2WLpBkw:=:https://www.monitor.co.ug/Magazines/HomesandProperty/Right-steamer-prepare-your-nutritious-foods/689858-5597582-7i75a8/index.html #MonitorUpdates,Editorial,
3392,6488,Using closed churches for politicking is wrong https://zionly.io/doIKBu5:=:https://www.monitor.co.ug/OpEd/Letters/Using-closed-churches-for-politicking-is-wrong/806314-5597254-15tsp3bz/index.html #MonitorUpdates,Editorial,
